DrugBank ID,Name,CAS Number,Drug Groups,InChIKey,InChI,SMILES,Formula,KEGG Compound ID,KEGG Drug ID,PubChem Compound ID,PubChem Substance ID,ChEBI ID,ChEMBL ID,HET ID,ChemSpider ID,BindingDB ID
DB03631,"3-(4-Hydroxy-3-Imino-6-Oxo-Cyclohexa-1,4-Dienyl)-Alanine",,experimental,FKLZKBKFGLLJJV-HPWAZMHGSA-N,"InChI=1S/C9H10N2O4/c10-5-1-4(2-6(11)9(14)15)7(12)3-8(5)13/h1,3,6,10,13H,2,11H2,(H,14,15)/b10-5-/t6-/m0/s1",[H]N=C1C=C(C[C@]([H])(N)C(O)=O)C(=O)C=C1O,C9H10N2O4,,,17754209,46505253,,,TYY,16744243,
DB07915,"(2E,4E)-2-Hydroxy-6-oxo-6-phenyl-2,4-hexadienoic acid",,experimental,RDRDHXDYMGUCKE-VCABWLAWSA-N,"InChI=1S/C12H10O4/c13-10(9-5-2-1-3-6-9)7-4-8-11(14)12(15)16/h1-8,14H,(H,15,16)/b7-4+,11-8+",OC(=O)C(\O)=C/C=C/C(=O)C1=CC=CC=C1,C12H10O4,,,,99444386,,,HPZ,16188846,
DB02408,"(3s)-3-Amino-1-(Cyclopropylamino)Heptane-2,2-Diol",,experimental,AYBDGNNJGBFOBQ-VIFPVBQESA-N,"InChI=1S/C10H22N2O2/c1-2-3-4-9(11)10(13,14)7-12-8-5-6-8/h8-9,12-14H,2-7,11H2,1H3/t9-/m0/s1",[H][C@](N)(CCCC)C(O)(O)CNC1CC1,C10H22N2O2,,,448219,46508189,,,M1C,395092,
DB02307,N-(1-Carboxy-3-Phenylpropyl)Phenylalanyl-Alpha-Asparagine,,experimental,FOJUHLDAXGNCIP-FHWLQOOXSA-N,"InChI=1S/C23H27N3O6/c24-21(29)18(14-20(27)28)26-22(30)19(13-16-9-5-2-6-10-16)25-17(23(31)32)12-11-15-7-3-1-4-8-15/h1-10,17-19,25H,11-14H2,(H2,24,29)(H,26,30)(H,27,28)(H,31,32)/t17-,18-,19-/m0/s1",[H][C@@](CCC1=CC=CC=C1)(N[C@@]([H])(CC1=CC=CC=C1)C(O)=N[C@@]([H])(CC(O)=O)C(O)=N)C(O)=O,C23H27N3O6,,,448836,46508508,,,HPI,395515,
DB08367,(R)-2-(FORMYLOXY)-3-(PHOSPHONOOXY)PROPYL PENTANOATE,,experimental,JDTMNMAQWVSSOO-MRVPVSSYSA-N,"InChI=1S/C9H17O8P/c1-2-3-4-9(11)15-5-8(16-7-10)6-17-18(12,13)14/h7-8H,2-6H2,1H3,(H2,12,13,14)/t8-/m1/s1",[H][C@@](COC(=O)CCCC)(COP(O)(O)=O)OC=O,C9H17O8P,,,11963565,99444838,,,PA6,10137733,
DB01808,Thiarsahydroxy-Cysteine,,experimental,SHJQITKLZDPXCU-REOHCLBHSA-N,"InChI=1S/C3H8AsNO3S/c5-2(3(6)7)1-9-4-8/h2,4,8H,1,5H2,(H,6,7)/t2-/m0/s1",N[C@@H](CS[AsH]O)C(O)=O,C3H8AsNO3S,,,17753936,46505856,,,CZZ,,
DB03151,(Mu-4-Sulfido)-Tetra-Nuclear Copper Ion,,experimental,IGIWMDIIFLPFOP-UHFFFAOYSA-N,InChI=1S/4Cu.S,[Cu]12[S@]34[Cu]5[Cu@]13[Cu@]245,Cu4S,,,4628301,46506399,33730,,CUZ,21594042,
DB01778,"8-Amino-1,3-Dimethyl-3,7-Dihydropurine-2,6-Dione",,experimental,ZZESAIGPDOBLKZ-UHFFFAOYSA-N,"InChI=1S/C7H9N5O2/c1-11-4-3(9-6(8)10-4)5(13)12(2)7(11)14/h1-2H3,(H3,8,9,10)",CN1C2=C(NC(=N)N2)C(=O)N(C)C1=O,C7H9N5O2,,,95034,46507850,,CHEMBL298737,209,85752,50143044
DB02015,Dihydrofolic Acid,4033-27-6,experimental,OZRNSSUDZOLUSN-LBPRGKRZSA-N,"InChI=1S/C19H21N7O6/c20-19-25-15-14(17(30)26-19)23-11(8-22-15)7-21-10-3-1-9(2-4-10)16(29)24-12(18(31)32)5-6-13(27)28/h1-4,12,21H,5-8H2,(H,24,29)(H,27,28)(H,31,32)(H4,20,22,25,26,30)/t12-/m0/s1",NC1=NC2=C(N=C(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)CN2)C(=O)N1,C19H21N7O6,C00415,,98792,46508318,15633,CHEMBL46294,DHF,89228,18044
DB02017,Imidazole-Derived Cellobiose,,experimental,CSXOUJBOYXGFCL-OFKZETBZSA-N,"InChI=1S/C14H22N2O9/c17-3-5-12(9(21)10(22)13-15-1-2-16(5)13)25-14-11(23)8(20)7(19)6(4-18)24-14/h1-2,5-12,14,17-23H,3-4H2/t5-,6-,7-,8+,9-,10-,11-,12-,14+/m1/s1",[H][C@]1(CO)O[C@@]([H])(O[C@]2([H])[C@@]([H])(CO)N3C=CN=C3[C@]([H])(O)[C@@]2([H])O)[C@]([H])(O)[C@@]([H])(O)[C@]1([H])O,C14H22N2O9,,,657137,46509160,,,IDC,571328,
DB01803,2-(Trimethylammonium)Ethyl Thiol,,experimental,VFUGTBZQGUVGEX-UHFFFAOYSA-O,"InChI=1S/C5H13NS/c1-6(2,3)4-5-7/h4-5H2,1-3H3/p+1",C[N+](C)(C)CCS,C5H14NS,,,37851,46508271,,CHEMBL136145,ETM,34708,50055164
DB01800,"N,4-Dihydroxy-N-Oxo-3-(Sulfooxy)Benzenaminium",,experimental,XMCCOOONGGUOLA-UHFFFAOYSA-N,"InChI=1S/C6H5NO7S/c8-5-2-1-4(7(9)10)3-6(5)14-15(11,12)13/h1-3,8H,(H,11,12,13)",OC1=CC=C(C=C1OS(O)(=O)=O)[N+]([O-])=O,C6H5NO7S,,,165879,46505967,41733,,CSN,145373,
DB02797,3-Nitrophenylboronic Acid,13331-27-6,experimental,ZNRGSYUVFVNSAW-UHFFFAOYSA-N,"InChI=1S/C6H6BNO4/c9-7(10)5-2-1-3-6(4-5)8(11)12/h1-4,9-10H",OB(O)C1=CC=CC(=C1)[N+]([O-])=O,C6H6BNO4,,,1677,46507867,,CHEMBL20945,NPB,1614,50067887
DB01804,"2-Ammoniobut-3-Enoate, 2-Amino-3-Butenoate",,experimental,RQVLGLPAZTUBKX-GSVOUGTGSA-N,"InChI=1S/C4H7NO2/c1-2-3(5)4(6)7/h2-3H,1,5H2,(H,6,7)/t3-/m1/s1",[NH3+][C@H](C=C)C([O-])=O,C4H7NO2,,,5287579,46506918,,,A3B,4449915,
DB07007,"(3R)-3-[(1,2,3,4-tetrahydroisoquinolin-7-yloxy)methyl]-2,3-dihydrothieno[2,3-f][1,4]oxazepin-5-amine",,experimental,UDFXWCLBONUMNA-CYBMUJFWSA-N,"InChI=1S/C17H19N3O2S/c18-17-16-15(4-6-23-16)22-10-13(20-17)9-21-14-2-1-11-3-5-19-8-12(11)7-14/h1-2,4,6-7,13,19H,3,5,8-10H2,(H2,18,20)/t13-/m1/s1",[H][C@@]1(COC2=CC=C3CCNCC3=C2)COC2=C(SC=C2)C(N)=N1,C17H19N3O2S,,,24894155,99443478,,,332,24605317,36403
DB07001,"(3S,5E)-3-propyl-3,4-dihydrothieno[2,3-f][1,4]oxazepin-5(2H)-imine",,experimental,JIIBOYBTIWHZFJ-ZETCQYMHSA-N,"InChI=1S/C10H14N2OS/c1-2-3-7-6-13-8-4-5-14-9(8)10(11)12-7/h4-5,7H,2-3,6H2,1H3,(H2,11,12)/t7-/m0/s1",[H][C@]1(CCC)COC2=C(SC=C2)C(=N)N1,C10H14N2OS,,,24941263,99443472,,CHEMBL1230023,327,25057628,50392587
DB07002,4-({4-[(4-methoxypyridin-2-yl)amino]piperidin-1-yl}carbonyl)benzonitrile,,experimental,SZUVGMCKKLJAFX-UHFFFAOYSA-N,"InChI=1S/C19H20N4O2/c1-25-17-6-9-21-18(12-17)22-16-7-10-23(11-8-16)19(24)15-4-2-14(13-20)3-5-15/h2-6,9,12,16H,7-8,10-11H2,1H3,(H,21,22)",COC1=CC=NC(NC2CCN(CC2)C(=O)C2=CC=C(C=C2)C#N)=C1,C19H20N4O2,,,9797857,99443473,95013,CHEMBL114500,328,7973623,50148167
DB07003,"(2S)-2-methyl-2,3-dihydrothieno[2,3-f][1,4]oxazepin-5-amine",,experimental,TUOXPJFCQDMQOX-YFKPBYRVSA-N,"InChI=1S/C8H10N2OS/c1-5-4-10-8(9)7-6(11-5)2-3-12-7/h2-3,5H,4H2,1H3,(H2,9,10)/t5-/m0/s1",[H][C@]1(C)CN=C(N)C2=C(O1)C=CS2,C8H10N2OS,,,24894153,99443474,,CHEMBL1221702,329,24605319,36401
DB03013,Di(N-Acetyl-D-Glucosamine),,experimental,CDOJPCSDOXYJJF-KSKNGZLJSA-N,"InChI=1S/C16H28N2O11/c1-5(21)17-9-13(25)14(8(4-20)27-15(9)26)29-16-10(18-6(2)22)12(24)11(23)7(3-19)28-16/h7-16,19-20,23-26H,3-4H2,1-2H3,(H,17,21)(H,18,22)/t7-,8-,9-,10-,11-,12-,13-,14-,15-,16+/m1/s1",[H][C@@]1(O)O[C@]([H])(CO)[C@@]([H])(O[C@]2([H])O[C@]([H])(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]2([H])N=C(C)O)[C@]([H])(O)[C@@]1([H])N=C(C)O,C16H28N2O11,,,439326,46505382,50670,CHEMBL467754,CBS,388457,
DB01997,3-Bromo-7-Nitroindazole,,experimental,NFSTZPMYAZRZPC-UHFFFAOYSA-N,"InChI=1S/C7H4BrN3O2/c8-7-4-2-1-3-5(11(12)13)6(4)9-10-7/h1-3H,(H,9,10)",BrC1=NNC2=C1C=CC=C2N(=O)=O,C7H4BrN3O2,,,1649,46507791,,CHEMBL479014,INE,1587,50270528
DB07008,"4-(1,3-BENZODIOXOL-5-YLOXY)-2-[4-(1H-IMIDAZOL-1-YL)PHENOXY]PYRIMIDINE",,experimental,XPXGYINSBORUMM-UHFFFAOYSA-N,"InChI=1S/C20H14N4O4/c1-3-15(4-2-14(1)24-10-9-21-12-24)28-20-22-8-7-19(23-20)27-16-5-6-17-18(11-16)26-13-25-17/h1-12H,13H2",C1OC2=C(O1)C=C(OC1=CC=NC(OC3=CC=C(C=C3)N3C=CN=C3)=N1)C=C2,C20H14N4O4,,,9969613,99443479,,CHEMBL243978,333,8145205,50207101
DB07391,"(2S)-2-AMINO-1-(5-TERT-BUTYL-1,3,4-OXADIAZOL-2-YL)PROPAN-1-ONE",,experimental,PVDZDTVFUVTTDU-YFKPBYRVSA-N,"InChI=1S/C9H15N3O2/c1-5(10)6(13)7-11-12-8(14-7)9(2,3)4/h5H,10H2,1-4H3/t5-/m0/s1",[H][C@@](C)(N)C(=O)C1=NN=C(O1)C(C)(C)C,C9H15N3O2,,,6852125,99443862,40893,,ATX,5254582,
DB07393,"2-(2-PHENYL-3-PYRIDIN-2-YL-4,5,6,7-TETRAHYDRO-2H-ISOPHOSPHINDOL-1-YL)PYRIDINE",,experimental,GSKNNHAAFLPYHG-UHFFFAOYSA-N,"InChI=1S/C24H21N2P/c1-2-10-18(11-3-1)27-23(21-14-6-8-16-25-21)19-12-4-5-13-20(19)24(27)22-15-7-9-17-26-22/h1-3,6-11,14-17H,4-5,12-13H2",C1CCC2=C(P(C(=C2C1)C1=NC=CC=C1)C1=CC=CC=C1)C1=NC=CC=C1,C24H21N2P,,,11505541,99443864,,,AUP,9680340,
DB08214,4-(1H-IMIDAZOL-1-YL)PHENOL,,experimental,CYKCUAPYWQDIKR-UHFFFAOYSA-N,"InChI=1S/C9H8N2O/c12-9-3-1-8(2-4-9)11-6-5-10-7-11/h1-7,12H",OC1=CC=C(C=C1)N1C=CN=C1,C9H8N2O,,,82315,99444685,,CHEMBL275339,MSR,74286,105193
DB01689,Inhibitor Idd 384,,experimental,CJKKMQCZOLCXAM-UHFFFAOYSA-N,"InChI=1S/C19H22N2O5S/c1-12-6-4-5-7-15(12)10-17(22)21-16-8-13(2)19(14(3)9-16)27(25,26)20-11-18(23)24/h4-9,20H,10-11H2,1-3H3,(H,21,22)(H,23,24)",CC1=CC=CC=C1CC(=O)NC1=CC(C)=C(C(C)=C1)S(=O)(=O)NCC(O)=O,C19H22N2O5S,,,1944,46505474,,CHEMBL240719,I84,1868,50222612
DB02335,2-Aminothiazoline,1779-81-3,experimental,REGFWZVTTFGQOJ-UHFFFAOYSA-N,"InChI=1S/C3H6N2S/c4-3-5-1-2-6-3/h1-2H2,(H2,4,5)",NC1=NCCS1,C3H6N2S,,,15689,46506807,40889,CHEMBL362148,ATQ,14923,50150920
DB04454,Alpha-Aminobutyric Acid,,experimental,QWCKQJZIFLGMSD-GSVOUGTGSA-N,"InChI=1S/C4H9NO2/c1-2-3(5)4(6)7/h3H,2,5H2,1H3,(H,6,7)/t3-/m1/s1",CC[C@@H](N)C(O)=O,C4H9NO2,C02261,,439691,46505337,28797,CHEMBL553426,DBB,388757,
DB04455,"N,N,N-trimethylglycinium",,experimental; investigational,KWIUHFFTVRNATP-UHFFFAOYSA-O,"InChI=1S/C5H11NO2/c1-6(2,3)4-5(7)8/h4H2,1-3H3/p+1",C[N+](C)(C)CC(O)=O,C5H12NO2,,,248,46506049,41139,CHEMBL95889,BET,243,50357226
DB04450,Heptyl 1-Thiohexopyranoside,,experimental,HPEGNLMTTNTJSP-LBELIVKGSA-N,"InChI=1S/C13H26O5S/c1-2-3-4-5-6-7-19-13-12(17)11(16)10(15)9(8-14)18-13/h9-17H,2-8H2,1H3/t9-,10-,11+,12-,13+/m1/s1",[H][C@]1(CO)O[C@@]([H])(SCCCCCCC)[C@]([H])(O)[C@@]([H])(O)[C@]1([H])O,C13H26O5S,,,656917,46507158,,,HTG,571166,
DB01110,Miconazole,22916-47-8,approved; investigational; vet_approved,BYBLEWFAAKGYCD-UHFFFAOYSA-N,"InChI=1S/C18H14Cl4N2O/c19-13-2-1-12(16(21)7-13)10-25-18(9-24-6-5-23-11-24)15-4-3-14(20)8-17(15)22/h1-8,11,18H,9-10H2",ClC1=CC(Cl)=C(COC(CN2C=CN=C2)C2=C(Cl)C=C(Cl)C=C2)C=C1,C18H14Cl4N2O,C08070,D00882,4189,46506017,82892,CHEMBL91,,4044,31772
DB05533,QR-333,,investigational,,,,,,,,,,,,,
DB08814,Triflusal,322-79-2,approved; investigational,RMWVZGDJPAKBDE-UHFFFAOYSA-N,"InChI=1S/C10H7F3O4/c1-5(14)17-8-4-6(10(11,12)13)2-3-7(8)9(15)16/h2-4H,1H3,(H,15,16)",CC(=O)OC1=C(C=CC(=C1)C(F)(F)F)C(O)=O,C10H7F3O4,,,9458,347827803,94721,CHEMBL1332032,,9086,
DB03654,"S,S-Propylthiocysteine",,experimental,JOUZYBMKOXDVCY-ZCFIWIBFSA-N,"InChI=1S/C6H13NOS2/c1-2-3-9-10-5-6(7)4-8/h4,6H,2-3,5,7H2,1H3/t6-/m1/s1",[H][C@](N)(CSSCCC)C=O,C6H13NOS2,,,17754128,46507799,,,PR3,,
DB02709,Resveratrol,501-36-0,approved; experimental; investigational,LUKBXSAWLPMMSZ-OWOJBTEDSA-N,"InChI=1S/C14H12O3/c15-12-5-3-10(4-6-12)1-2-11-7-13(16)9-14(17)8-11/h1-9,15-17H/b2-1+",OC1=CC=C(\C=C\C2=CC(O)=CC(O)=C2)C=C1,C14H12O3,C03582,,445154,46504705,45713,CHEMBL165,STL,392875,23926
DB08741,"5-[[(2R)-2-cyclopropyl-7,8-dimethoxy-2H-chromen-5-yl]methyl]pyrimidine-2,4-diamine",,experimental,HWJPWWYTGBZDEG-AWEZNQCLSA-N,"InChI=1S/C19H22N4O3/c1-24-15-8-11(7-12-9-22-19(21)23-18(12)20)13-5-6-14(10-3-4-10)26-16(13)17(15)25-2/h5-6,8-10,14H,3-4,7H2,1-2H3,(H4,20,21,22,23)/t14-/m0/s1",[H][C@@]1(OC2=C(OC)C(OC)=CC(CC3=C(N)N=C(N)N=C3)=C2C=C1)C1CC1,C19H22N4O3,,,10247560,99445212,131752,CHEMBL1236788,XCF,8423047,50336513
DB02700,3-Deoxy-D-Glucosamine,,experimental,SNDZDGQLFKEBLF-MOJAZDJTSA-N,"InChI=1S/C6H13NO4/c7-3-1-4(9)5(2-8)11-6(3)10/h3-6,8-10H,1-2,7H2/t3-,4+,5-,6+/m1/s1",[H][C@@]1(N)C[C@]([H])(O)[C@@]([H])(CO)O[C@]1([H])O,C6H13NO4,,,5288374,46506351,,,GCN,4450567,
DB03658,"2-{1-[2-Amino-2-(4-Hydroxy-Phenyl)-Acetylamino]-2-Oxo-Ethyl}-5,5-Dimethyl-Thiazolidine-4-Carboxylic Acid",,experimental,SMLJDSWXGVMNTH-NRWUCQMLSA-N,"InChI=1S/C16H21N3O5S/c1-16(2)12(15(23)24)19-14(25-16)10(7-20)18-13(22)11(17)8-3-5-9(21)6-4-8/h3-7,10-12,14,19,21H,17H2,1-2H3,(H,18,22)(H,23,24)/t10-,11-,12+,14-/m1/s1",[H][C@](N)(C(O)=N[C@]([H])(C=O)[C@]1([H])N[C@@]([H])(C(O)=O)C(C)(C)S1)C1=CC=C(O)C=C1,C16H21N3O5S,,,5287717,46505457,,,AXL,4450029,
DB08623,"2-[CARBOXY-(2-THIOPHEN-2-YL-ACETYLAMINO)-METHYL]-5-METHYLENE-5,6-DIHYDRO-2H-[1,3]THIAZINE-4-CARBOXYLIC ACID",,experimental,VBBNCGUNWSPHOY-QWRGUYRKSA-N,"InChI=1S/C14H14N2O5S2/c1-7-6-23-12(16-10(7)13(18)19)11(14(20)21)15-9(17)5-8-3-2-4-22-8/h2-4,10-11H,1,5-6H2,(H,15,17)(H,18,19)(H,20,21)/t10-,11-/m0/s1",[H][C@@](NC(=O)CC1=CC=CS1)(C(O)=O)C1=N[C@]([H])(C(O)=O)C(=C)CS1,C14H14N2O5S2,,,46937164,99445094,,,THN,25057866,
DB01183,Naloxone,465-65-6,approved; vet_approved,UZHSEJADLWPNLE-GRGSLBFTSA-N,"InChI=1S/C19H21NO4/c1-2-8-20-9-7-18-15-11-3-4-12(21)16(15)24-17(18)13(22)5-6-19(18,23)14(20)10-11/h2-4,14,17,21,23H,1,5-10H2/t14-,17+,18+,19-/m1/s1",OC1=CC=C2C[C@H]3N(CC=C)CC[C@@]45[C@@H](OC1=C24)C(=O)CC[C@@]35O,C19H21NO4,C07252,D08249,5284596,46508816,7459,CHEMBL80,,4447644,54795
DB03492,"lambda-bis(2,2'-bipyridine)imidazole osmium (II)",,experimental,LHAHECCJWGXHOW-UHFFFAOYSA-N,InChI=1S/2C10H8N2.C3H3N2.Os/c2*1-3-7-11-9(5-1)10-6-2-4-8-12-10;1-2-5-3-4-1;/h2*1-8H;1-3H;/q;;-1;+3,C1=CN(C=N1)[Os++]123[N]4=CC=CC=C4C4=[N]1C=CC=C4.C1=CC(C4=CC=CC=[N]24)=[N]3C=C1,C23H19N6Os,,,46936698,46505008,,,LOS,,
DB03556,"2-(2-{2-[2-(2-{2-[2-(2-Ethoxy-Ethoxy)-Ethoxy]-Ethoxy}-Ethoxy)-Ethoxy]-Ethoxy}-Ethoxy)-Ethanol, Polyethyleneglycol Peg400",,experimental,CUDPPTPIUWYGFI-UHFFFAOYSA-N,"InChI=1S/C18H38O9/c1-2-20-5-6-22-9-10-24-13-14-26-17-18-27-16-15-25-12-11-23-8-7-21-4-3-19/h19H,2-18H2,1H3",CCOCCOCCOCCOCCOCCOCCOCCOCCO,C18H38O9,,,657096,46506675,,,PE5,571299,
DB02832,Siroheme,52553-42-1,experimental,PGYXHNRRBJLFEV-NBUGCWMUSA-N,"InChI=1S/C42H42N4O16.Fe/c1-41(17-39(59)60)23(5-9-35(51)52)29-14-27-21(11-37(55)56)19(3-7-33(47)48)25(43-27)13-26-20(4-8-34(49)50)22(12-38(57)58)28(44-26)15-31-42(2,18-40(61)62)24(6-10-36(53)54)30(46-31)16-32(41)45-29;/h13-16H,3-12,17-18H2,1-2H3,(H,47,48)(H,49,50)(H,51,52)(H,53,54)(H,55,56)(H,57,58)(H,59,60)(H,61,62);/q-4;+4/b25-13-,27-14-,31-15-,32-16-;/t41-,42-;/m0./s1",C[C@@]1(CC(O)=O)C2=CC3=C(CC(O)=O)C(CCC(O)=O)=C4C=C5N6C(=CC7=C(CCC(O)=O)[C@](C)(CC(O)=O)C8=CC(N2[Fe@]6(N34)N78)=C1CCC(O)=O)C(CC(O)=O)=C5CCC(O)=O,C42H42FeN4O16,C00748,,11968291,46507092,28599,,SRM,26328986,
DB02381,nor-NOHA,189302-40-7,investigational,KOBHCUDVWOTEKO-VKHMYHEASA-N,"InChI=1S/C5H12N4O3/c6-3(4(10)11)1-2-8-5(7)9-12/h3,12H,1-2,6H2,(H,10,11)(H3,7,8,9)/t3-/m0/s1",N[C@@H](CCNC(=N)NO)C(O)=O,C5H12N4O3,,,446124,46505343,,CHEMBL1234777,NNH,393563,50008099
DB04058,D-[(Amino)Carbonyl]Phenylalanine,,experimental,IPWQOZCSQLTKOI-QMMMGPOBSA-N,"InChI=1S/C10H12N2O3/c11-10(15)12-8(9(13)14)6-7-4-2-1-3-5-7/h1-5,8H,6H2,(H,13,14)(H3,11,12,15)/t8-/m0/s1",[H][C@@](CC1=CC=CC=C1)(NC(N)=O)C(O)=O,C10H12N2O3,,,446054,46508920,,,ING,393512,
DB02834,IDD552,,experimental,ZCAGEXZTORJQDZ-UHFFFAOYSA-N,"InChI=1S/C17H10F4N2O4S/c18-7-1-2-8(11(3-7)27-6-13(24)25)17(26)22-5-12-23-15-14(21)9(19)4-10(20)16(15)28-12/h1-4H,5-6H2,(H,22,26)(H,24,25)",OC(=O)COC1=CC(F)=CC=C1C(=O)NCC1=NC2=C(S1)C(F)=CC(F)=C2F,C17H10F4N2O4S,,,448658,46508624,,CHEMBL399598,ID5,395390,50222611
DB02839,"2,4-Dihydroxybenzoic Acid",89-86-1,experimental,UIAFKZKHHVMJGS-UHFFFAOYSA-N,"InChI=1S/C7H6O4/c8-4-1-2-5(7(10)11)6(9)3-4/h1-3,8-9H,(H,10,11)",OC(=O)C1=CC=C(O)C=C1O,C7H6O4,,,1491,46506634,,CHEMBL328910,DOB,1446,74208
DB06965,Hexylphosphonic acid (R)-2-methyl-3-phenylpropyl ester,,experimental,MMTDYBZZRYOMFD-OAHLLOKOSA-N,"InChI=1S/C16H27O3P/c1-3-4-5-9-12-20(17,18)19-14-15(2)13-16-10-7-6-8-11-16/h6-8,10-11,15H,3-5,9,12-14H2,1-2H3,(H,17,18)/t15-/m1/s1",CCCCCCP(O)(=O)OC[C@H](C)CC1=CC=CC=C1,C16H27O3P,,,4369425,99443436,,,2HR,3571988,
DB06966,Hexylphosphonic acid (S)-2-methyl-3-phenylpropyl ester,,experimental,MMTDYBZZRYOMFD-HNNXBMFYSA-N,"InChI=1S/C16H27O3P/c1-3-4-5-9-12-20(17,18)19-14-15(2)13-16-10-7-6-8-11-16/h6-8,10-11,15H,3-5,9,12-14H2,1-2H3,(H,17,18)/t15-/m0/s1",CCCCCCP(O)(=O)OC[C@@H](C)CC1=CC=CC=C1,C16H27O3P,,,4369426,99443437,,,2HS,3571989,
DB04233,(Hydroxyethyloxy)Tri(Ethyloxy)Octane,,experimental,FEOZZFHAVXYAMB-UHFFFAOYSA-N,"InChI=1S/C16H34O5/c1-2-3-4-5-6-7-9-18-11-13-20-15-16-21-14-12-19-10-8-17/h17H,2-16H2,1H3",CCCCCCCCOCCOCCOCCOCCO,C16H34O5,,,5414,46506525,41323,,C8E,5221,
DB01606,Tazobactam,89786-04-9,approved,LPQZKKCYTLCDGQ-WEDXCCLWSA-N,"InChI=1S/C10H12N4O5S/c1-10(5-13-3-2-11-12-13)8(9(16)17)14-6(15)4-7(14)20(10,18)19/h2-3,7-8H,4-5H2,1H3,(H,16,17)/t7-,8+,10+/m1/s1",[H][C@@]12CC(=O)N1[C@@H](C(O)=O)[C@](C)(CN1C=CN=N1)S2(=O)=O,C10H12N4O5S,C07771,D00660,123630,46508088,9421,CHEMBL404,,110216,50053173
DB04231,Tetra(Imidazole)Diaquacopper (I),,experimental,HBZDUNQUBNOQIC-UHFFFAOYSA-N,"InChI=1S/4C3H4N2.Cu.2H2O/c4*1-2-5-3-4-1;;;/h4*1-3H,(H,4,5);;2*1H2/q;;;;+1;;",[OH2+][Cu-4]([OH2+])([N]1=CNC=C1)([N+]1=CNC=C1)([N+]1=CNC=C1)[N+]1=CNC=C1,C12H20CuN8O2,,,131704273,46507077,,,IMF,25057022,
DB05222,KB001,,investigational,,,,,,,,347910033,,,,,
DB01847,N-Carbamyl-D-Valine,,experimental,JDXMIYHOSFNZKO-SCSAIBSYSA-N,"InChI=1S/C6H12N2O3/c1-3(2)4(5(9)10)8-6(7)11/h3-4H,1-2H3,(H,9,10)(H3,7,8,11)/t4-/m1/s1",CC(C)[C@@H](NC(N)=O)C(O)=O,C6H12N2O3,,,448879,46505672,41469,CHEMBL187835,CDV,395544,
DB07139,3-[5-(3-nitrophenyl)thiophen-2-yl]propanoic acid,,experimental,IHKCOKRMJRDWAL-UHFFFAOYSA-N,"InChI=1S/C13H11NO4S/c15-13(16)7-5-11-4-6-12(19-11)9-2-1-3-10(8-9)14(17)18/h1-4,6,8H,5,7H2,(H,15,16)",OC(=O)CCC1=CC=C(S1)C1=CC(=CC=C1)[N+]([O-])=O,C13H11NO4S,,,25210476,99443610,,,53N,25056818,
DB00731,Nateglinide,105816-04-4,approved; investigational,OELFLUMRDSZNSF-BRWVUGGUSA-N,"InChI=1S/C19H27NO3/c1-13(2)15-8-10-16(11-9-15)18(21)20-17(19(22)23)12-14-6-4-3-5-7-14/h3-7,13,15-17H,8-12H2,1-2H3,(H,20,21)(H,22,23)/t15-,16-,17-/m1/s1",[H][C@](CC1=CC=CC=C1)(N=C(O)[C@@]1([H])CC[C@@]([H])(CC1)C(C)C)C(O)=O,C19H27NO3,C12508,D01111,5311309,46504836,31897,CHEMBL783,,10482084,50344967
DB03652,beta-D-Galactopyranuronic acid,18968-14-4,experimental,AEMOLEFTQBMNLQ-DTEWXJGMSA-N,"InChI=1S/C6H10O7/c7-1-2(8)4(5(10)11)13-6(12)3(1)9/h1-4,6-9,12H,(H,10,11)/t1-,2+,3+,4-,6+/m0/s1",O[C@@H]1O[C@@H]([C@H](O)[C@H](O)[C@H]1O)C(O)=O,C6H10O7,C08348,,441476,46507499,47954,,GTR,390200,
DB07352,Apigenin,520-36-5,experimental,KZNIFHPLKGYRTM-UHFFFAOYSA-N,"InChI=1S/C15H10O5/c16-9-3-1-8(2-4-9)13-7-12(19)15-11(18)5-10(17)6-14(15)20-13/h1-7,16-18H",OC1=CC=C(C=C1)C1=CC(=O)C2=C(O1)C=C(O)C=C2O,C15H10O5,C01477,,5280443,99443823,18388,CHEMBL28,AGI,4444100,7458
DB05383,Pimagedine,79-17-4,investigational,HAMNKKUPIHEESI-UHFFFAOYSA-N,"InChI=1S/CH6N4/c2-1(3)5-4/h4H2,(H4,2,3,5)",NNC(N)=N,CH6N4,,,2146,175426990,40618,CHEMBL225304,AGU,2061,50207159
