DrugBank ID,Name,CAS Number,Drug Groups,InChIKey,InChI,SMILES,Formula,KEGG Compound ID,KEGG Drug ID,PubChem Compound ID,PubChem Substance ID,ChEBI ID,ChEMBL ID,HET ID,ChemSpider ID,BindingDB ID
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f37a625e818>,Rofecoxib,162011-90-7,approved; investigational; withdrawn,RZJQGNCSTQAWON-UHFFFAOYSA-N,"InChI=1S/C17H14O4S/c1-22(19,20)14-9-7-12(8-10-14)15-11-21-17(18)16(15)13-5-3-2-4-6-13/h2-10H,11H2,1H3",CS(=O)(=O)C1=CC=C(C=C1)C1=C(C(=O)OC1)C1=CC=CC=C1,C17H14O4S,C07590,D00568,5090,46504787,8887,CHEMBL122,RCX,4911,22369
,,,,,,,,,,34192,,,,,,
,,,,,,,,,,16742063,,,,,,
,,,,,,,,,,400769,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f36bbcfab38>,N-[4-(benzyloxy)phenyl]glycinamide,,experimental,YJPUATSIKWOSST-UHFFFAOYSA-N,"InChI=1S/C15H16N2O2/c16-10-15(18)17-13-6-8-14(9-7-13)19-11-12-4-2-1-3-5-12/h1-9H,10-11,16H2,(H,17,18)",NCC(=O)NC1=CC=C(OCC2=CC=CC=C2)C=C1,C15H16N2O2,,,22690393,99443570,,CHEMBL479960,4BG,20510894,24243
,,,,,,,,,,3552,,,,,,
,,,,,,,,,,70684,,,,,,
,,,,,,,,,,6439623,,,,,,
,,,,,,,,,,90477515,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f363f25bcc8>,Lupeol,545-47-1,investigational,MQYXUWHLBZFQQO-QGTGJCAVSA-N,"InChI=1S/C30H50O/c1-19(2)20-11-14-27(5)17-18-29(7)21(25(20)27)9-10-23-28(6)15-13-24(31)26(3,4)22(28)12-16-30(23,29)8/h20-25,31H,1,9-18H2,2-8H3/t20-,21+,22-,23+,24-,25+,27+,28-,29+,30+/m0/s1",[H][C@]12[C@@H](CC[C@]1(C)CC[C@]1(C)[C@]2([H])CC[C@]2([H])[C@@]3(C)CC[C@H](O)C(C)(C)[C@]3([H])CC[C@@]12C)C(C)=C,C30H50O,C08628,,259846,347828834,6570,CHEMBL289191,,228079,50377927
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f3647afbbd8>,Gadolinium,7440-54-2,approved; investigational,UIWYJDYFSGRHKR-UHFFFAOYSA-N,InChI=1S/Gd,[Gd],Gd,,,23982,347828395,33375,,GD,22418,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f364a096868>,Fostamatinib,901119-35-5,approved; investigational,GKDRMWXFWHEQQT-UHFFFAOYSA-N,"InChI=1S/C23H26FN6O9P/c1-23(2)21(31)30(11-38-40(32,33)34)20-14(39-23)6-7-17(28-20)27-19-13(24)10-25-22(29-19)26-12-8-15(35-3)18(37-5)16(9-12)36-4/h6-10H,11H2,1-5H3,(H2,32,33,34)(H2,25,26,27,28,29)",COC1=CC(NC2=NC=C(F)C(NC3=NC4=C(OC(C)(C)C(=O)N4COP(O)(O)=O)C=C3)=N2)=CC(OC)=C1OC,C23H26FN6O9P,,,11671467,347828328,,CHEMBL2103830,2RC,9846198,50431381
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f36bdb0a228>,"3,6,9,12,15,18-HEXAOXAICOSANE",,experimental,IXFAFGFZFQHRLB-UHFFFAOYSA-N,"InChI=1S/C14H30O6/c1-3-15-5-7-17-9-11-19-13-14-20-12-10-18-8-6-16-4-2/h3-14H2,1-2H3",CCOCCOCCOCCOCCOCCOCC,C14H30O6,,,90206,99443338,39576,,16P,81438,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f36e89e5908>,Licofelone,156897-06-2,investigational,UAWXGRJVZSAUSZ-UHFFFAOYSA-N,"InChI=1S/C23H22ClNO2/c1-23(2)13-19-22(15-6-4-3-5-7-15)21(16-8-10-17(24)11-9-16)18(12-20(26)27)25(19)14-23/h3-11H,12-14H2,1-2H3,(H,26,27)",CC1(C)CN2C(CC(O)=O)=C(C(=C2C1)C1=CC=CC=C1)C1=CC=C(Cl)C=C1,C23H22ClNO2,,,133021,175426859,,CHEMBL300982,LCF,117391,50038649
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f36fcf3b9f8>,4-Piperidino-Piperidine,,experimental,QDVBKXJMLILLLB-UHFFFAOYSA-N,"InChI=1S/C10H20N2/c1-2-8-12(9-3-1)10-4-6-11-7-5-10/h10-11H,1-9H2",C1CCN(CC1)C1CCNCC1,C10H20N2,,,78607,46507790,40117,CHEMBL174391,4PN,70964,50218206
,,,,,,,,,,9955293,,,,,,
,,,,,,,,,,23964,,,,,,
,,,,,,,,,,25154867,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f36a9299818>,Tetraethylammonium,66-40-0,experimental; investigational,CBXCPBUEXACCNR-UHFFFAOYSA-N,"InChI=1S/C8H20N/c1-5-9(6-2,7-3)8-4/h5-8H2,1-4H3/q+1",CC[N+](CC)(CC)CC,C8H20N,C07512,,5413,175427115,44296,CHEMBL9324,NET,5220,50149890
,,,,,,,,,,60673,,,,,,
,,,,,,,,,,3025961,,,,,,
,,,,,,,,,,8200,,,,,,
,,,,,,,,,,3844,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f3644f68688>,Triclabendazole,68786-66-3,investigational,NQPDXQQQCQDHHW-UHFFFAOYSA-N,"InChI=1S/C14H9Cl3N2OS/c1-21-14-18-9-5-8(16)12(6-10(9)19-14)20-11-4-2-3-7(15)13(11)17/h2-6H,1H3,(H,18,19)",CSC1=NC2=C(N1)C=C(Cl)C(OC1=CC=CC(Cl)=C1Cl)=C2,C14H9Cl3N2OS,,,50248,347828523,94759,CHEMBL1086440,,45565,58491
,,,,,,,,,,9797370,,,,,,
,,,,,,,,,,68781,,,,,,
,,,,,,,,,,44381655,,,,,,
,,,,,,,,,,67473,,,,,,
,,,,,,,,,,5471349,,,,,,
,,,,,,,,,,67249,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f37539e8b88>,Sulfamethoxazole,723-46-6,approved,JLKIGFTWXXRPMT-UHFFFAOYSA-N,"InChI=1S/C10H11N3O3S/c1-7-6-10(12-16-7)13-17(14,15)9-4-2-8(11)3-5-9/h2-6H,11H2,1H3,(H,12,13)",CC1=CC(NS(=O)(=O)C2=CC=C(N)C=C2)=NO1,C10H11N3O3S,C07315,D00447,5329,46508111,9332,CHEMBL443,08D,5138,50029770
,,,,,,,,,,1153,,,,,,
,,,,,,,,,,5324345,,,,,,
,,,,,,,,,,320918,,,,,,
,,,,,,,,,,138490,,,,,,
,,,,,,,,,,6918464,,,,,,
,,,,,,,,,,661,,,,,,
,,,,,,,,,,66724,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f36f45774f8>,Trifluoromethionine,,experimental,YLJLTSVBCXYTQK-VKHMYHEASA-N,"InChI=1S/C5H8F3NO2S/c6-5(7,8)12-2-1-3(9)4(10)11/h3H,1-2,9H2,(H,10,11)/t3-/m0/s1",N[C@@H](CCSC(F)(F)F)C(O)=O,C5H8F3NO2S,,,165196,46507751,43978,,MF3,144820,
,,,,,,,,,,171500,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f37523087c8>,Trichlormethiazide,133-67-5,approved; vet_approved,LMJSLTNSBFUCMU-UHFFFAOYSA-N,"InChI=1S/C8H8Cl3N3O4S2/c9-3-1-4-6(2-5(3)19(12,15)16)20(17,18)14-8(13-4)7(10)11/h1-2,7-8,13-14H,(H2,12,15,16)",NS(=O)(=O)C1=C(Cl)C=C2NC(NS(=O)(=O)C2=C1)C(Cl)Cl,C8H8Cl3N3O4S2,C07767,D00658,5560,46508880,9683,CHEMBL1054,,5359,26998
,,,,,,,,,,446991,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f363dfacea8>,Pilsicainide,88069-67-4,investigational,BCQTVJKBTWGHCX-UHFFFAOYSA-N,"InChI=1S/C17H24N2O/c1-13-6-3-7-14(2)16(13)18-15(20)12-17-8-4-10-19(17)11-5-9-17/h3,6-7H,4-5,8-12H2,1-2H3,(H,18,20)",CC1=CC=CC(C)=C1N=C(O)CC12CCCN1CCC2,C17H24N2O,,,4820,347828910,135127,CHEMBL163238,,4654,50413638
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f376115cbd8>,Salmeterol,89365-50-4,approved,GIIZNNXWQWCKIB-UHFFFAOYSA-N,"InChI=1S/C25H37NO4/c27-20-23-18-22(13-14-24(23)28)25(29)19-26-15-7-1-2-8-16-30-17-9-6-12-21-10-4-3-5-11-21/h3-5,10-11,13-14,18,25-29H,1-2,6-9,12,15-17,19-20H2",OCC1=C(O)C=CC(=C1)C(O)CNCCCCCCOCCCCC1=CC=CC=C1,C25H37NO4,C07241,D05792,5152,46508024,64064,CHEMBL1263,,4968,25771
,,,,,,,,,,548275,,,,,,
,,,,,,,,,,6917738,,,,,,
,,,,,,,,,,2602,,,,,,
,,,,,,,,,,49852422,,,,,,
,,,,,,,,,,7641,,,,,,
,,,,,,,,,,10166,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f36ef42cb88>,"9-(5,5-Difluoro-5-Phosphonopentyl)Guanine",,experimental,JANQQPWTLXUSCD-UHFFFAOYSA-N,"InChI=1S/C10H14F2N5O4P/c11-10(12,22(19,20)21)3-1-2-4-17-5-14-6-7(17)15-9(13)16-8(6)18/h5H,1-4H2,(H2,19,20,21)(H3,13,15,16,18)",NC1=NC2=C(N=CN2CCCCC(F)(F)P(O)(O)=O)C(=O)N1,C10H14F2N5O4P,,,448999,46506214,,CHEMBL236708,HA1,395637,50214705
,,,,,,,,,,457964,,,,,,
,,,,,,,,,,13526,,,,,,
,,,,,,,,,,10410478,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f373d1e45e8>,Nefazodone,83366-66-9,approved; withdrawn,VRBKIVRKKCLPHA-UHFFFAOYSA-N,"InChI=1S/C25H32ClN5O2/c1-2-24-27-31(25(32)30(24)18-19-33-23-10-4-3-5-11-23)13-7-12-28-14-16-29(17-15-28)22-9-6-8-21(26)20-22/h3-6,8-11,20H,2,7,12-19H2,1H3",CCC1=NN(CCCN2CCN(CC2)C2=CC(Cl)=CC=C2)C(=O)N1CCOC1=CC=CC=C1,C25H32ClN5O2,C07256,,4449,46508323,7494,CHEMBL623,,4294,50069447
,,,,,,,,,,210767,,,,,,
,,,,,,,,,,6436023,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f3748f8d0e8>,Diphenhydramine,58-73-1,approved; investigational,ZZVUWRFHKOJYTH-UHFFFAOYSA-N,"InChI=1S/C17H21NO/c1-18(2)13-14-19-17(15-9-5-3-6-10-15)16-11-7-4-8-12-16/h3-12,17H,13-14H2,1-2H3",CN(C)CCOC(C1=CC=CC=C1)C1=CC=CC=C1,C17H21NO,C06960,D00300,3100,46505484,4636,CHEMBL657,2PM,2989,50017674
,,,,,,,,,,14579372,,,,,,
,,,,,,,,,,76580,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f36ba768098>,N-benzyl-4-[(2R)-pyrrolidin-2-ylmethoxy]aniline,,experimental,HITMFLNAOQIZSN-QGZVFWFLSA-N,"InChI=1S/C18H22N2O/c1-2-5-15(6-3-1)13-20-16-8-10-18(11-9-16)21-14-17-7-4-12-19-17/h1-3,5-6,8-11,17,19-20H,4,7,12-14H2/t17-/m1/s1",[H][C@]1(COC2=CC=C(NCC3=CC=CC=C3)C=C2)CCCN1,C18H22N2O,,,44129620,99443731,,CHEMBL570775,812,24633695,50294163
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f37d8638228>,Disopyramide,3737-09-5,approved,UVTNFZQICZKOEM-UHFFFAOYSA-N,"InChI=1S/C21H29N3O/c1-16(2)24(17(3)4)15-13-21(20(22)25,18-10-6-5-7-11-18)19-12-8-9-14-23-19/h5-12,14,16-17H,13,15H2,1-4H3,(H2,22,25)",CC(C)N(CCC(C(N)=O)(C1=CC=CC=C1)C1=NC=CC=C1)C(C)C,C21H29N3O,C06965,D00303,3114,46508226,4657,CHEMBL517,,3002,50028893
,,,,,,,,,,192,,,,,,
,,,,,,,,,,11723708,,,,,,
,,,,,,,,,,11545682,,,,,,
,,,,,,,,,,119081,,,,,,
,,,,,,,,,,3604402,,,,,,
,,,,,,,,,,58345847,,,,,,
,,,,,,,,,,24385,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f36cee64db8>,Dapagliflozin,461432-26-8,approved,JVHXJTBJCFBINQ-ADAARDCZSA-N,"InChI=1S/C21H25ClO6/c1-2-27-15-6-3-12(4-7-15)9-14-10-13(5-8-16(14)22)21-20(26)19(25)18(24)17(11-23)28-21/h3-8,10,17-21,23-26H,2,9,11H2,1H3/t17-,18-,19+,20-,21+/m1/s1",CCOC1=CC=C(CC2=C(Cl)C=CC(=C2)[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C=C1,C21H25ClO6,,D08897,9887712,175427068,85078,CHEMBL429910,,8063384,50448923
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f36c37f7c28>,Aniline,62-53-3,experimental,PAYRUJLWNCNPSJ-UHFFFAOYSA-N,"InChI=1S/C6H7N/c7-6-4-2-1-3-5-6/h1-5H,7H2",NC1=CC=CC=C1,C6H7N,C00292,,6115,99443274,17296,CHEMBL538,ANL,5889,92572
,,,,,,,,,,33557,,,,,,
,,,,,,,,,,21882149,,,,,,
,,,,,,,,,,454,,,,,,
,,,,,,,,,,6540658,,,,,,
,,,,,,,,,,3011321,,,,,,
,,,,,,,,,,162019,,,,,,
,,,,,,,,,,72124,,,,,,
,,,,,,,,,,123740,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f36c22bff48>,Beta carotene,7235-40-7,approved; nutraceutical,OENHQHLEOONYIE-JLTXGRSLSA-N,"InChI=1S/C40H56/c1-31(19-13-21-33(3)25-27-37-35(5)23-15-29-39(37,7)8)17-11-12-18-32(2)20-14-22-34(4)26-28-38-36(6)24-16-30-40(38,9)10/h11-14,17-22,25-28H,15-16,23-24,29-30H2,1-10H3/b12-11+,19-13+,20-14+,27-25+,28-26+,31-17+,32-18+,33-21+,34-22+",C\C(\C=C\C=C(/C)\C=C\C1=C(C)CCCC1(C)C)=C/C=C/C=C(\C)/C=C/C=C(\C)/C=C/C1=C(C)CCCC1(C)C,C40H56,C02094,D03101,5280489,347827791,17579,CHEMBL1293,BCR,4444129,54988
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f373d516318>,Sulfoxone,144-76-3,approved,NEDPPCHNEOMTJV-UHFFFAOYSA-N,"InChI=1S/C14H16N2O6S3/c17-23(18)9-15-11-1-5-13(6-2-11)25(21,22)14-7-3-12(4-8-14)16-10-24(19)20/h1-8,15-16H,9-10H2,(H,17,18)(H,19,20)",OS(=O)CNC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(NCS(O)=O)C=C1,C14H16N2O6S3,,,5351,46507392,135651,CHEMBL1570,,5158,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f36cab09b88>,Pazopanib,444731-52-6,approved,CUIHSIWYWATEQL-UHFFFAOYSA-N,"InChI=1S/C21H23N7O2S/c1-13-5-6-15(11-19(13)31(22,29)30)24-21-23-10-9-20(25-21)27(3)16-7-8-17-14(2)28(4)26-18(17)12-16/h5-12H,1-4H3,(H2,22,29,30)(H,23,24,25)",CN(C1=CC2=NN(C)C(C)=C2C=C1)C1=CC=NC(NC2=CC=C(C)C(=C2)S(N)(=O)=O)=N1,C21H23N7O2S,,D05380,10113978,175427074,71219,CHEMBL477772,,8289501,26474
,,,,,,,,,,644180,,,,,,
,,,,,,,,,,12127,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f36dac36b38>,Pimagedine,79-17-4,investigational,HAMNKKUPIHEESI-UHFFFAOYSA-N,"InChI=1S/CH6N4/c2-1(3)5-4/h4H2,(H4,2,3,5)",NNC(N)=N,CH6N4,,,2146,175426990,40618,CHEMBL225304,AGU,2061,50207159
,,,,,,,,,,2331,,,,,,
,,,,,,,,,,16132113,,,,,,
,,,,,,,,,,46238464,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f3702d32778>,Glutathionylspermidine Disulfide,,experimental,HCMZDPYSWPSKSP-XPGKHFPBSA-N,"InChI=1S/C34H66N12O10S2/c35-11-1-3-13-39-15-5-17-41-29(49)19-43-31(51)25(45-27(47)9-7-23(37)33(53)54)21-57-58-22-26(46-28(48)10-8-24(38)34(55)56)32(52)44-20-30(50)42-18-6-16-40-14-4-2-12-36/h23-26,39-40H,1-22,35-38H2,(H,41,49)(H,42,50)(H,43,51)(H,44,52)(H,45,47)(H,46,48)(H,53,54)(H,55,56)/t23-,24-,25+,26+/m1/s1",[H][C@@](N)(CCC(O)=N[C@@]([H])(CSSC[C@]([H])(N=C(O)CC[C@@]([H])(N)C(O)=O)C(O)=NCC(O)=NCCCNCCCCN)C(O)=NCC(O)=NCCCNCCCCN)C(O)=O,C34H66N12O10S2,,,449555,46505065,,,TS4,396047,
,,,,,,,,,,11667893,,,,,,
,,,,,,,,,,55747,,,,,,
,,,,,,,,,,56941511,,,,,,
,,,,,,,,,,158488,,,,,,
,,,,,,,,,,107428,,,,,,
,,,,,,,,,,20544,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f36c3277728>,Bafilomycin A1,88899-55-2,experimental,XDHNQDDQEHDUTM-JQWOJBOSSA-N,"InChI=1S/C35H58O9/c1-19(2)32-24(7)27(36)18-35(40,44-32)26(9)31(38)25(8)33-28(41-10)14-12-13-20(3)15-22(5)30(37)23(6)16-21(4)17-29(42-11)34(39)43-33/h12-14,16-17,19,22-28,30-33,36-38,40H,15,18H2,1-11H3/b14-12+,20-13+,21-16+,29-17-/t22-,23+,24-,25-,26-,27+,28-,30-,31+,32+,33+,35+/m0/s1",CO[C@H]1\C=C\C=C(C)\C[C@H](C)[C@H](O)[C@H](C)\C=C(/C)\C=C(OC)\C(=O)O[C@@H]1[C@@H](C)[C@@H](O)[C@H](C)[C@@]1(O)C[C@@H](O)[C@H](C)[C@H](O1)C(C)C,C35H58O9,,,6436223,347827783,22689,CHEMBL290814,,4642865,50064186
,,,,,,,,,,5984,,,,,,
,,,,,,,,,,9048,,,,,,
,,,,,,,,,,3491292,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f36b3b358b8>,"5-[(E)-(5-CHLORO-2-OXO-1,2-DIHYDRO-3H-INDOL-3-YLIDENE)METHYL]-N-[2-(DIETHYLAMINO)ETHYL]-2,4-DIMETHYL-1H-PYRROLE-3-CARBOXAMIDE",,experimental,XPLJEFSRINKZLC-ATVHPVEESA-N,"InChI=1S/C22H27ClN4O2/c1-5-27(6-2)10-9-24-22(29)20-13(3)19(25-14(20)4)12-17-16-11-15(23)7-8-18(16)26-21(17)28/h7-8,11-12,25H,5-6,9-10H2,1-4H3,(H,24,29)(H,26,28)/b17-12-",CCN(CC)CCNC(=O)C1=C(C)NC(\C=C2/C(=O)NC3=C2C=C(Cl)C=C3)=C1C,C22H27ClN4O2,,,5329103,99444480,132084,CHEMBL13485,J60,4486265,4815
,,,,,,,,,,108052,,,,,,
,,,,,,,,,,5345,,,,,,
,,,,,,,,,,196885,,,,,,
,,,,,,,,,,3259,,,,,,
,,,,,,,,,,387316,,,,,,
,,,,,,,,,,40119,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f36ea069c28>,5-iodotubercidin,24386-93-4,experimental,WHSIXKUPQCKWBY-IOSLPCCCSA-N,"InChI=1S/C11H13IN4O4/c12-4-1-16(10-6(4)9(13)14-3-15-10)11-8(19)7(18)5(2-17)20-11/h1,3,5,7-8,11,17-19H,2H2,(H2,13,14,15)/t5-,7-,8-,11-/m1/s1",[H][C@]1(CO)O[C@@]([H])(N2C=C(I)C3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])O,C11H13IN4O4,,,97297,46506259,40167,CHEMBL99203,5ID,87822,50375654
,,,,,,,,,,72828,,,,,,
,,,,,,,,,,24795102,,,,,,
,,,,,,,,,,3051,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f36f672b9f8>,Ribostamycin,25546-65-0,approved; experimental,NSKGQURZWSPSBC-VVPCINPTSA-N,"InChI=1S/C17H34N4O10/c18-2-6-10(24)12(26)8(21)16(28-6)30-14-5(20)1-4(19)9(23)15(14)31-17-13(27)11(25)7(3-22)29-17/h4-17,22-27H,1-3,18-21H2/t4-,5+,6-,7-,8-,9+,10-,11-,12-,13-,14-,15-,16-,17+/m1/s1",[H][C@]1(CO)O[C@@]([H])(O[C@]2([H])[C@@]([H])(O)[C@]([H])(N)C[C@]([H])(N)[C@@]2([H])O[C@@]2([H])O[C@]([H])(CN)[C@@]([H])(O)[C@]([H])(O)[C@@]2([H])N)[C@]([H])(O)[C@]1([H])O,C17H34N4O10,C01759,,33042,46505351,45257,CHEMBL221572,RIO,30581,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f36f051c9a8>,"5-Phenylsulfanyl-2,4-Quinazolinediamine",,experimental,BUFDQCGCADQQQY-UHFFFAOYSA-N,"InChI=1S/C14H12N4S/c15-13-12-10(17-14(16)18-13)7-4-8-11(12)19-9-5-2-1-3-6-9/h1-8H,(H4,15,16,17,18)",NC1=NC2=C(C(N)=N1)C(SC1=CC=CC=C1)=CC=C2,C14H12N4S,,,446244,46506958,,CHEMBL100239,TQ3,393653,18045
,,,,,,,,,,5281847,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f36fd9a56d8>,S-Ethyl-N-[4-(Trifluoromethyl)Phenyl]Isothiourea,,experimental,LCMOXIFARISMOH-UHFFFAOYSA-N,"InChI=1S/C10H11F3N2S/c1-2-16-9(14)15-8-5-3-7(4-6-8)10(11,12)13/h3-6H,2H2,1H3,(H2,14,15)",CCS\C(N)=N\C1=CC=C(C=C1)C(F)(F)F,C10H11F3N2S,,,3311,46505446,,CHEMBL323542,TFM,3195,50058464
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f36b67b94a8>,2-Hydroxyestradiol,362-05-0,experimental,DILDHNKDVHLEQB-XSSYPUMDSA-N,"InChI=1S/C18H24O3/c1-18-7-6-11-12(14(18)4-5-17(18)21)3-2-10-8-15(19)16(20)9-13(10)11/h8-9,11-12,14,17,19-21H,2-7H2,1H3/t11-,12+,14-,17-,18-/m0/s1",[H][C@]1(O)CC[C@@]2([H])[C@]3([H])CCC4=C(C=C(O)C(O)=C4)[C@@]3([H])CC[C@]12C,C18H24O3,C05301,,247304,99444177,28744,CHEMBL467987,ECS,216475,50262140
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f370900b908>,Tridolgosir,72741-87-8,experimental,FXUAIOOAOAVCGD-WCTZXXKLSA-N,"InChI=1S/C8H15NO3/c10-5-2-1-3-9-4-6(11)8(12)7(5)9/h5-8,10-12H,1-4H2/t5-,6-,7-,8-/m1/s1",[H][C@@]1(O)CN2CCC[C@@]([H])(O)[C@]2([H])[C@]1([H])O,C8H15NO3,C10173,,51683,46506581,9367,CHEMBL371197,SWA,46788,50168995
,,,,,,,,,,14300409,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f378ecc6638>,Isoflurophate,55-91-4,approved; investigational; withdrawn,MUCZHBLJLSDCSD-UHFFFAOYSA-N,"InChI=1S/C6H14FO3P/c1-5(2)9-11(7,8)10-6(3)4/h5-6H,1-4H3",CC(C)OP(F)(=O)OC(C)C,C6H14FO3P,C00202,D00043,5936,46504499,17941,CHEMBL1025,,5723,50022772
,,,,,,,,,,9961191,,,,,,
,,,,,,,,,,2154,,,,,,
,,,,,,,,,,71312568,,,,,,
,,,,,,,,,,3155,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f37049772c8>,nor-NOHA,189302-40-7,investigational,KOBHCUDVWOTEKO-VKHMYHEASA-N,"InChI=1S/C5H12N4O3/c6-3(4(10)11)1-2-8-5(7)9-12/h3,12H,1-2,6H2,(H,10,11)(H3,7,8,9)/t3-/m0/s1",N[C@@H](CCNC(=N)NO)C(O)=O,C5H12N4O3,,,446124,46505343,,CHEMBL1234777,NNH,393563,50008099
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f365ad60ae8>,Pantethine,16816-67-4,approved; investigational,DJWYOLJPSHDSAL-ROUUACIJSA-N,"InChI=1S/C22H42N4O8S2/c1-21(2,13-27)17(31)19(33)25-7-5-15(29)23-9-11-35-36-12-10-24-16(30)6-8-26-20(34)18(32)22(3,4)14-28/h17-18,27-28,31-32H,5-14H2,1-4H3,(H,23,29)(H,24,30)(H,25,33)(H,26,34)/t17-,18-/m0/s1",CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)NCCSSCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)CO,C22H42N4O8S2,C12661,D01234,452306,347827940,31959,CHEMBL2104786,,398402,
,,,,,,,,,,380161,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f3707bf90e8>,Methionine Phosphonate,,experimental,XKCSXHUCPYVQIW-SCSAIBSYSA-N,"InChI=1S/C4H12NO3PS/c1-10-3-2-4(5)9(6,7)8/h4H,2-3,5H2,1H3,(H2,6,7,8)/t4-/m1/s1",CSCC[C@H](N)P(O)(O)=O,C4H12NO3PS,,,444719,46508141,,,MPH,392567,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f36bb39fd18>,"5-(2-hydroxyethyl)nonane-1,9-diol",,experimental,VICIXNZSEUYGFV-UHFFFAOYSA-N,"InChI=1S/C11H24O3/c12-8-3-1-5-11(7-10-14)6-2-4-9-13/h11-14H,1-10H2",OCCCCC(CCO)CCCCO,C11H24O3,,,25058136,99443642,,,5HD,25057525,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f37d2d3c868>,Ethoxzolamide,452-35-7,withdrawn,OUZWUKMCLIBBOG-UHFFFAOYSA-N,"InChI=1S/C9H10N2O3S2/c1-2-14-6-3-4-7-8(5-6)15-9(11-7)16(10,12)13/h3-5H,2H2,1H3,(H2,10,12,13)",CCOC1=CC2=C(C=C1)N=C(S2)S(N)(=O)=O,C9H10N2O3S2,,D02441,3295,46509023,101096,CHEMBL18,EZL,3179,10882
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7f37d3dbfcc8>,Ertapenem,153832-46-3,approved; investigational,JUZNIMUFDBIJCM-ANEDZVCMSA-N,"InChI=1S/C22H25N3O7S/c1-9-16-15(10(2)26)20(28)25(16)17(22(31)32)18(9)33-13-7-14(23-8-13)19(27)24-12-5-3-4-11(6-12)21(29)30/h3-6,9-10,13-16,23,26H,7-8H2,1-2H3,(H,24,27)(H,29,30)(H,31,32)/t9-,10-,13+,14+,15-,16-/m1/s1",[H][C@]12[C@@H](C)C(S[C@]3([H])CN[C@@]([H])(C3)C(=O)NC3=CC=CC(=C3)C(O)=O)=C(N1C(=O)[C@]2([H])[C@@H](C)O)C(O)=O,C22H25N3O7S,,D07908,150610,46506508,404903,CHEMBL1359,,132758,
,,,,,,,,,,354049,,,,,,
