DrugBank ID,Name,CAS Number,Drug Groups,InChIKey,InChI,SMILES,Formula,KEGG Compound ID,KEGG Drug ID,PubChem Compound ID,PubChem Substance ID,ChEBI ID,ChEMBL ID,HET ID,ChemSpider ID,BindingDB ID
,,,,,,,,,,26295,,,,,,
,,,,,,,,,,1549132,,,,,,
,,,,,,,,,,339,,,,,,
,,,,,,,,,,171435,,,,,,
,,,,,,,,,,70297,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fe74b388048>,Ambroxol,18683-91-5,investigational,JBDGDEWWOUBZPM-XYPYZODXSA-N,"InChI=1S/C13H18Br2N2O/c14-9-5-8(13(16)12(15)6-9)7-17-10-1-3-11(18)4-2-10/h5-6,10-11,17-18H,1-4,7,16H2/t10-,11-",NC1=C(Br)C=C(Br)C=C1CN[C@H]1CC[C@H](O)CC1,C13H18Br2N2O,,,2132,347827790,135590,CHEMBL153479,,10276826,50395322
,,,,,,,,,,5619,,,,,,
,,,,,,,,,,11966249,,,,,,
,,,,,,,,,,57274994,,,,,,
,,,,,,,,,,11171070,,,,,,
,,,,,,,,,,6437379,,,,,,
,,,,,,,,,,3026316,,,,,,
,,,,,,,,,,123677,,,,,,
,,,,,,,,,,1374,,,,,,
,,,,,,,,,,1927,,,,,,
,,,,,,,,,,4937,,,,,,
,,,,,,,,,,4518,,,,,,
,,,,,,,,,,2637,,,,,,
,,,,,,,,,,53399048,,,,,,
,,,,,,,,,,102614,,,,,,
,,,,,,,,,,2023,,,,,,
,,,,,,,,,,5626,,,,,,
,,,,,,,,,,156288,,,,,,
,,,,,,,,,,54909,,,,,,
,,,,,,,,,,94431,,,,,,
,,,,,,,,,,8947,,,,,,
,,,,,,,,,,11471380,,,,,,
,,,,,,,,,,56842186,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fe6ca8211d8>,Ketanserin,74050-98-9,investigational,FPCCSQOGAWCVBH-UHFFFAOYSA-N,"InChI=1S/C22H22FN3O3/c23-17-7-5-15(6-8-17)20(27)16-9-11-25(12-10-16)13-14-26-21(28)18-3-1-2-4-19(18)24-22(26)29/h1-8,16H,9-14H2,(H,24,29)",FC1=CC=C(C=C1)C(=O)C1CCN(CCN2C(=O)NC3=CC=CC=C3C2=O)CC1,C22H22FN3O3,C07464,,3822,347828704,6123,CHEMBL51,,3690,21395
,,,,,,,,,,28536,,,,,,
,,,,,,,,,,10130273,,,,,,
,,,,,,,,,,1229,,,,,,
,,,,,,,,,,194301,,,,,,
,,,,,,,,,,194391,,,,,,
,,,,,,,,,,4958,,,,,,
,,,,,,,,,,4169,,,,,,
,,,,,,,,,,270757,,,,,,
,,,,,,,,,,35319,,,,,,
,,,,,,,,,,65684,,,,,,
,,,,,,,,,,108007,,,,,,
,,,,,,,,,,16752601,,,,,,
,,,,,,,,,,7000,,,,,,
,,,,,,,,,,22841546,,,,,,
,,,,,,,,,,185716,,,,,,
,,,,,,,,,,445955,,,,,,
,,,,,,,,,,53398644,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fe6cb9a70e8>,Apricoxib,197904-84-0,investigational,JTMITOKKUMVWRT-UHFFFAOYSA-N,"InChI=1S/C19H20N2O3S/c1-3-24-17-8-4-15(5-9-17)19-12-14(2)13-21(19)16-6-10-18(11-7-16)25(20,22)23/h4-13H,3H2,1-2H3,(H2,20,22,23)",CCOC1=CC=C(C=C1)C1=CC(C)=CN1C1=CC=C(C=C1)S(N)(=O)=O,C19H20N2O3S,,,9820073,347828626,,CHEMBL1835207,,7995822,
,,,,,,,,,,10374453,,,,,,
,,,,,,,,,,19878,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fe6cb9a70e8>,Apricoxib,197904-84-0,investigational,JTMITOKKUMVWRT-UHFFFAOYSA-N,"InChI=1S/C19H20N2O3S/c1-3-24-17-8-4-15(5-9-17)19-12-14(2)13-21(19)16-6-10-18(11-7-16)25(20,22)23/h4-13H,3H2,1-2H3,(H2,20,22,23)",CCOC1=CC=C(C=C1)C1=CC(C)=CN1C1=CC=C(C=C1)S(N)(=O)=O,C19H20N2O3S,,,9820073,347828626,,CHEMBL1835207,,7995822,
,,,,,,,,,,384525,,,,,,
,,,,,,,,,,13878536,,,,,,
,,,,,,,,,,4496,,,,,,
,,,,,,,,,,439538,,,,,,
,,,,,,,,,,5018,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fe81ad9c458>,Estrone,53-16-7,approved,DNXHEGUUPJUMQT-CBZIJGRNSA-N,"InChI=1S/C18H22O2/c1-18-9-8-14-13-5-3-12(19)10-11(13)2-4-15(14)16(18)6-7-17(18)20/h3,5,10,14-16,19H,2,4,6-9H2,1H3/t14-,15-,16+,18+/m1/s1",[H][C@@]12CCC(=O)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3,C18H22O2,C00468,D00067,5870,46505916,17263,CHEMBL1405,J3Z,5660,17289
,,,,,,,,,,57345799,,,,,,
,,,,,,,,,,5281437,,,,,,
,,,,,,,,,,24293,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fe755f5e908>,Etravirine,269055-15-4,approved,PYGWGZALEOIKDF-UHFFFAOYSA-N,"InChI=1S/C20H15BrN6O/c1-11-7-14(10-23)8-12(2)17(11)28-19-16(21)18(24)26-20(27-19)25-15-5-3-13(9-22)4-6-15/h3-8H,1-2H3,(H3,24,25,26,27)",CC1=CC(=CC(C)=C1OC1=C(Br)C(N)=NC(NC2=CC=C(C=C2)C#N)=N1)C#N,C20H15BrN6O,,D04112,193962,175427070,63589,CHEMBL308954,65B,168313,50103642
,,,,,,,,,,5702613,,,,,,
,,,,,,,,,,91741,,,,,,
,,,,,,,,,,9977495,,,,,,
,,,,,,,,,,8830,,,,,,
,,,,,,,,,,5280536,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fe6c42f7a98>,GET-73,202402-01-5,investigational,QLZOWJNFLXSDSH-UHFFFAOYSA-N,"InChI=1S/C13H16F3NO2/c1-19-8-2-3-12(18)17-9-10-4-6-11(7-5-10)13(14,15)16/h4-7H,2-3,8-9H2,1H3,(H,17,18)",COCCCC(=O)NCC1=CC=C(C=C1)C(F)(F)F,C13H16F3NO2,,,10221200,347829073,,,,8396692,
,,,,,,,,,,9815648,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fe73cc69138>,"2-({[3,5-DIFLUORO-3'-(TRIFLUOROMETHOXY)BIPHENYL-4-YL]AMINO}CARBONYL)CYCLOPENT-1-ENE-1-CARBOXYLIC ACID",,experimental,VTGXLCZUWFYELR-UHFFFAOYSA-N,"InChI=1S/C20H14F5NO4/c21-15-8-11(10-3-1-4-12(7-10)30-20(23,24)25)9-16(22)17(15)26-18(27)13-5-2-6-14(13)19(28)29/h1,3-4,7-9H,2,5-6H2,(H,26,27)(H,28,29)",OC(=O)C1=C(CCC1)C(=O)NC1=C(F)C=C(C=C1F)C1=CC=CC(OC(F)(F)F)=C1,C20H14F5NO4,,,10342449,99444446,,CHEMBL157105,ILB,8517908,15343
,,,,,,,,,,10165596,,,,,,
,,,,,,,,,,11957499,,,,,,
,,,,,,,,,,2236,,,,,,
,,,,,,,,,,3586141,,,,,,
,,,,,,,,,,179536,,,,,,
,,,,,,,,,,30136,,,,,,
,,,,,,,,,,7153,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fe77bd15278>,"Adenosine-5'-[Beta, Gamma-Methylene]Triphosphate",,experimental,UFZTZBNSLXELAL-IOSLPCCCSA-N,"InChI=1S/C11H18N5O12P3/c12-9-6-10(14-2-13-9)16(3-15-6)11-8(18)7(17)5(27-11)1-26-31(24,25)28-30(22,23)4-29(19,20)21/h2-3,5,7-8,11,17-18H,1,4H2,(H,22,23)(H,24,25)(H2,12,13,14)(H2,19,20,21)/t5-,7-,8-,11-/m1/s1",[H][C@]1(COP(O)(=O)OP(O)(=O)CP(O)(O)=O)O[C@@]([H])(N2C=NC3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])O,C11H18N5O12P3,C13741,,91532,46506243,40532,CHEMBL133463,ACP,82651,18135
,,,,,,,,,,3423,,,,,,
,,,,,,,,,,439357,,,,,,
,,,,,,,,,,5281707,,,,,,
,,,,,,,,,,3086464,,,,,,
,,,,,,,,,,3035839,,,,,,
,,,,,,,,,,82565,,,,,,
,,,,,,,,,,287064,,,,,,
,,,,,,,,,,19920,,,,,,
,,,,,,,,,,73087,,,,,,
,,,,,,,,,,447693,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fe6cb7b0a48>,Sagopilone,305841-29-6,investigational,BFZKMNSQCNVFGM-UCEYFQQTSA-N,"InChI=1S/C30H41NO6S/c1-7-9-20-27(34)17(2)10-8-13-30(6)25(37-30)15-22(19-11-12-23-21(14-19)31-18(3)38-23)36-26(33)16-24(32)29(4,5)28(20)35/h7,11-12,14,17,20,22,24-25,27,32,34H,1,8-10,13,15-16H2,2-6H3/t17-,20+,22-,24-,25-,27-,30+/m0/s1",C[C@H]1CCC[C@@]2(C)O[C@H]2C[C@H](OC(=O)C[C@H](O)C(C)(C)C(=O)[C@H](CC=C)[C@H]1O)C1=CC=C2SC(C)=NC2=C1,C30H41NO6S,,,11284169,347828638,,CHEMBL2304041,,9459163,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fe8759de598>,Pyridoxine,65-23-6,approved; investigational; nutraceutical; vet_approved,LXNHXLLTXMVWPM-UHFFFAOYSA-N,"InChI=1S/C8H11NO3/c1-5-8(12)7(4-11)6(3-10)2-9-5/h2,10-12H,3-4H2,1H3",CC1=C(O)C(CO)=C(CO)C=N1,C8H11NO3,C00314,,1054,46508560,16709,CHEMBL1364,UEG,1025,50103505
,,,,,,,,,,7809,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fe6c59ee9a8>,Ataciguat,254877-67-3,investigational,PQHLRGARXNPFCF-UHFFFAOYSA-N,"InChI=1S/C21H19Cl2N3O6S3/c22-14-1-6-18(25-34(28,29)20-8-7-19(23)33-20)17(13-14)21(27)24-15-2-4-16(5-3-15)35(30,31)26-9-11-32-12-10-26/h1-8,13,25H,9-12H2,(H,24,27)",ClC1=CC=C(S1)S(=O)(=O)NC1=C(C=C(Cl)C=C1)C(=O)NC1=CC=C(C=C1)S(=O)(=O)N1CCOCC1,C21H19Cl2N3O6S3,,,213037,347828980,,CHEMBL2107729,,184731,
,,,,,,,,,,21121535,,,,,,
,,,,,,,,,,6641,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fe6e4b0ccc8>,Oxyquinoline,148-24-3,approved; vet_approved,MCJGNVYPOGVAJF-UHFFFAOYSA-N,"InChI=1S/C9H7NO/c11-8-5-1-3-7-4-2-6-10-9(7)8/h1-6,11H",OC1=CC=CC2=C1N=CC=C2,C9H7NO,C19434,,1923,347827918,48981,CHEMBL310555,HQY,1847,32203
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fe776cf6908>,SB220025,,experimental,VSPFURGQAYMVAN-UHFFFAOYSA-N,"InChI=1S/C18H19FN6/c19-13-3-1-12(2-4-13)16-17(15-7-10-22-18(20)24-15)25(11-23-16)14-5-8-21-9-6-14/h1-4,7,10-11,14,21H,5-6,8-9H2,(H2,20,22,24)",NC1=NC=CC(=N1)C1=C(N=CN1C1CCNCC1)C1=CC=C(F)C=C1,C18H19FN6,,,5164,46506944,82713,CHEMBL274064,SB4,4980,15239
,,,,,,,,,,4545574,,,,,,
,,,,,,,,,,63051,,,,,,
,,,,,,,,,,6736,,,,,,
,,,,,,,,,,23649002,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fe808331868>,Benzquinamide,63-12-7,withdrawn,JSZILQVIPPROJI-UHFFFAOYSA-N,"InChI=1S/C22H32N2O5/c1-6-23(7-2)22(26)17-13-24-9-8-15-10-20(27-4)21(28-5)11-16(15)18(24)12-19(17)29-14(3)25/h10-11,17-19H,6-9,12-13H2,1-5H3",CCN(CC)C(=O)C1CN2CCC3=CC(OC)=C(OC)C=C3C2CC1OC(C)=O,C22H32N2O5,,D00243,2342,46506155,27662,CHEMBL1201250,,2252,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fe791a66f48>,Ribose-5-phosphate,4151-19-3,experimental,PPQRONHOSHZGFQ-LMVFSUKVSA-N,"InChI=1S/C5H11O8P/c6-1-3(7)5(9)4(8)2-13-14(10,11)12/h1,3-5,7-9H,2H2,(H2,10,11,12)/t3-,4+,5-/m0/s1",[H][C@@](O)(COP(O)(O)=O)[C@@]([H])(O)[C@@]([H])(O)C=O,C5H11O8P,C00117,,77982,46507722,17797,,R52,70368,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fe74f35bef8>,Degarelix,214766-78-6,approved,MEUCPCLKGZSHTA-XYAYPHGZSA-N,"InChI=1S/C82H103ClN18O16/c1-45(2)35-60(72(107)92-59(16-9-10-33-87-46(3)4)80(115)101-34-12-17-68(101)79(114)88-47(5)70(84)105)93-74(109)63(38-51-23-30-58(31-24-51)91-81(85)116)95-76(111)64(39-50-21-28-57(29-22-50)90-71(106)66-42-69(104)100-82(117)99-66)97-78(113)67(44-102)98-77(112)65(41-53-13-11-32-86-43-53)96-75(110)62(37-49-19-26-56(83)27-20-49)94-73(108)61(89-48(6)103)40-52-18-25-54-14-7-8-15-55(54)36-52/h7-8,11,13-15,18-32,36,43,45-47,59-68,87,102H,9-10,12,16-17,33-35,37-42,44H2,1-6H3,(H2,84,105)(H,88,114)(H,89,103)(H,90,106)(H,92,107)(H,93,109)(H,94,108)(H,95,111)(H,96,110)(H,97,113)(H,98,112)(H3,85,91,116)(H2,99,100,104,117)/t47-,59+,60+,61-,62-,63-,64+,65-,66+,67+,68+/m1/s1",CC(C)C[C@H](NC(=O)[C@@H](CC1=CC=C(NC(N)=O)C=C1)NC(=O)[C@H](CC1=CC=C(NC(=O)[C@@H]2CC(=O)NC(=O)N2)C=C1)NC(=O)[C@H](CO)NC(=O)[C@@H](CC1=CC=CN=C1)NC(=O)[C@@H](CC1=CC=C(Cl)C=C1)NC(=O)[C@@H](CC1=CC=C2C=CC=CC2=C1)NC(C)=O)C(=O)N[C@@H](CCCCNC(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O,C82H103ClN18O16,,D08901,16136245,99443253,135961,CHEMBL415606,,17292756,50102450
,,,,,,,,,,104739,,,,,,
,,,,,,,,,,11698643,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fe81351a278>,Eplerenone,107724-20-9,approved,JUKPWJGBANNWMW-VWBFHTRKSA-N,"InChI=1S/C24H30O6/c1-21-7-4-14(25)10-13(21)11-15(20(27)28-3)19-16-5-8-23(9-6-18(26)30-23)22(16,2)12-17-24(19,21)29-17/h10,15-17,19H,4-9,11-12H2,1-3H3/t15-,16+,17-,19+,21+,22+,23-,24-/m1/s1",[H][C@@]12CC[C@@]3(CCC(=O)O3)[C@@]1(C)C[C@H]1O[C@@]11[C@@]2([H])[C@@H](CC2=CC(=O)CC[C@]12C)C(=O)OC,C24H30O6,C12512,D01115,443872,46509053,31547,CHEMBL1095097,YNU,10203511,50318300
,,,,,,,,,,2826718,,,,,,
,,,,,,,,,,1764,,,,,,
,,,,,,,,,,6450800,,,,,,
,,,,,,,,,,992,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fe6caaa9f48>,Caprylic alcohol,111-87-5,investigational,KBPLFHHGFOOTCA-UHFFFAOYSA-N,"InChI=1S/C8H18O/c1-2-3-4-5-6-7-8-9/h9H,2-8H2,1H3",CCCCCCCCO,C8H18O,C00756,,957,347828693,16188,CHEMBL26215,OC9,932,
,,,,,,,,,,46184563,,,,,,
,,,,,,,,,,7896,,,,,,
,,,,,,,,,,5282227,,,,,,
,,,,,,,,,,2727594,,,,,,
,,,,,,,,,,1569,,,,,,
,,,,,,,,,,21694,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fe8750fc818>,Lipoic Acid,1200-22-2,approved; investigational; nutraceutical,AGBQKNBQESQNJD-SSDOTTSWSA-N,"InChI=1S/C8H14O2S2/c9-8(10)4-2-1-3-7-5-6-11-12-7/h7H,1-6H2,(H,9,10)/t7-/m1/s1",OC(=O)CCCC[C@@H]1CCSS1,C8H14O2S2,C16241,D00086,6112,46504826,30314,CHEMBL134342,LPA,5886,50106731
,,,,,,,,,,213,,,,,,
,,,,,,,,,,16738692,,,,,,
,,,,,,,,,,71597391,,,,,,
,,,,,,,,,,31244,,,,,,
,,,,,,,,,,6351,,,,,,
,,,,,,,,,,6398969,,,,,,
,,,,,,,,,,593,,,,,,
,,,,,,,,,,11635,,,,,,
,,,,,,,,,,439174,,,,,,
,,,,,,,,,,104970,,,,,,
,,,,,,,,,,161597,,,,,,
,,,,,,,,,,4056,,,,,,
,,,,,,,,,,93091,,,,,,
,,,,,,,,,,5743568,,,,,,
,,,,,,,,,,189460,,,,,,
,,,,,,,,,,131343,,,,,,
,,,,,,,,,,37037,,,,,,
,,,,,,,,,,16945,,,,,,
,,,,,,,,,,5287777,,,,,,
,,,,,,,,,,5280378,,,,,,
,,,,,,,,,,5518,,,,,,
,,,,,,,,,,44593851,,,,,,
,,,,,,,,,,1574,,,,,,
,,,,,,,,,,2126,,,,,,
,,,,,,,,,,6433212,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fe867e90d18>,Nevirapine,129618-40-2,approved,NQDJXKOVJZTUJA-UHFFFAOYSA-N,"InChI=1S/C15H14N4O/c1-9-6-8-17-14-12(9)18-15(20)11-3-2-7-16-13(11)19(14)10-4-5-10/h2-3,6-8,10H,4-5H2,1H3,(H,18,20)",CC1=C2NC(=O)C3=C(N=CC=C3)N(C3CC3)C2=NC=C1,C15H14N4O,C07263,D00435,4463,46506789,63613,CHEMBL57,NVP,4308,1434
,,,,,,,,,,51224,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fe6d13f3688>,Epicatechin,490-46-0,investigational,PFTAWBLQPZVEMU-UKRRQHHQSA-N,"InChI=1S/C15H14O6/c16-8-4-11(18)9-6-13(20)15(21-14(9)5-8)7-1-2-10(17)12(19)3-7/h1-5,13,15-20H,6H2/t13-,15-/m1/s1",O[C@@H]1CC2=C(O)C=C(O)C=C2O[C@@H]1C1=CC(O)=C(O)C=C1,C15H14O6,C09727,,72276,347828350,90,CHEMBL583912,28E,65230,23417
,,,,,,,,,,16132042,,,,,,
,,,,,,,,,,2078,,,,,,
,,,,,,,,,,31234,,,,,,
,,,,,,,,,,70297,,,,,,
,,,,,,,,,,5282259,,,,,,
,,,,,,,,,,86583374,,,,,,
,,,,,,,,,,166718,,,,,,
,,,,,,,,,,6328166,,,,,,
,,,,,,,,,,23963,,,,,,
,,,,,,,,,,6585,,,,,,
,,,,,,,,,,5280497,,,,,,
,,,,,,,,,,46238522,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fe6c98ae7c8>,Sarcosine,107-97-1,investigational,FSYKKLYZXJSNPZ-UHFFFAOYSA-N,"InChI=1S/C3H7NO2/c1-4-2-3(5)6/h4H,2H2,1H3,(H,5,6)",CNCC(O)=O,C3H7NO2,C00213,,1088,347828749,57433,CHEMBL304383,SAR,1057,50017225
,,,,,,,,,,105047,,,,,,
,,,,,,,,,,24667,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fe7d6e7ec28>,Lubiprostone,136790-76-6,approved; investigational,WGFOBBZOWHGYQH-MXHNKVEKSA-N,"InChI=1S/C20H32F2O5/c1-2-3-11-19(21,22)20(26)12-10-15-14(16(23)13-17(15)27-20)8-6-4-5-7-9-18(24)25/h14-15,17,26H,2-13H2,1H3,(H,24,25)/t14-,15-,17-,20-/m1/s1",[H][C@@]12CC(=O)[C@H](CCCCCCC(O)=O)[C@@]1([H])CC[C@@](O)(O2)C(F)(F)CCCC,C20H32F2O5,C13707,D04790,157920,46505874,,CHEMBL1201134,,138948,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fe77d65fcc8>,"(3r,5r)-7-((1r,2r,6s,8r,8as)-2,6-Dimethyl-8-{[(2r)-2-Methylbutanoyl]Oxy}-1,2,6,7,8,8a-Hexahydronaphthalen-1-Yl)-3,5-Dihydroxyheptanoic Acid",,experimental,QLJODMDSTUBWDW-BXMDZJJMSA-N,"InChI=1S/C24H38O6/c1-5-15(3)24(29)30-21-11-14(2)10-17-7-6-16(4)20(23(17)21)9-8-18(25)12-19(26)13-22(27)28/h6-7,10,14-16,18-21,23,25-26H,5,8-9,11-13H2,1-4H3,(H,27,28)/t14-,15-,16-,18+,19+,20-,21-,23-/m0/s1",[H][C@@](O)(CC[C@@]1([H])[C@@]([H])(C)C=CC2=C[C@]([H])(C)C[C@]([H])(OC(=O)[C@@]([H])(C)CC)[C@]12[H])C[C@@]([H])(O)CC(O)=O,C24H38O6,,,64727,46506686,82985,CHEMBL1201373,LVA,,50406681
,,,,,,,,,,656755,,,,,,
,,,,,,,,,,3616,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fe6c59ee9a8>,Ataciguat,254877-67-3,investigational,PQHLRGARXNPFCF-UHFFFAOYSA-N,"InChI=1S/C21H19Cl2N3O6S3/c22-14-1-6-18(25-34(28,29)20-8-7-19(23)33-20)17(13-14)21(27)24-15-2-4-16(5-3-15)35(30,31)26-9-11-32-12-10-26/h1-8,13,25H,9-12H2,(H,24,27)",ClC1=CC=C(S1)S(=O)(=O)NC1=C(C=C(Cl)C=C1)C(=O)NC1=CC=C(C=C1)S(=O)(=O)N1CCOCC1,C21H19Cl2N3O6S3,,,213037,347828980,,CHEMBL2107729,,184731,
,,,,,,,,,,5280724,,,,,,
,,,,,,,,,,8033,,,,,,
,,,,,,,,,,4496,,,,,,
,,,,,,,,,,91741,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fe771a46908>,Hydroxyfasudil,105628-72-6,experimental,ZAVGJDAFCZAWSZ-UHFFFAOYSA-N,"InChI=1S/C14H17N3O3S/c18-14-12-3-1-4-13(11(12)5-7-16-14)21(19,20)17-9-2-6-15-8-10-17/h1,3-5,7,15H,2,6,8-10H2,(H,16,18)",OC1=C2C=CC=C(C2=CC=N1)S(=O)(=O)N1CCCNCC1,C14H17N3O3S,,,3064778,46508609,,CHEMBL1233300,HFS,2325236,50027431
,,,,,,,,,,11401613,,,,,,
,,,,,,,,,,71485,,,,,,
,,,,,,,,,,42616,,,,,,
,,,,,,,,,,70695640,,,,,,
,,,,,,,,,,10106,,,,,,
,,,,,,,,,,8174,,,,,,
,,,,,,,,,,8027,,,,,,
,,,,,,,,,,10468297,,,,,,
,,,,,,,,,,42607304,,,,,,
,,,,,,,,,,5462310,,,,,,
,,,,,,,,,,114924,,,,,,
,,,,,,,,,,11260998,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fe766d3fb88>,Pleconaril,153168-05-9,investigational,KQOXLKOJHVFTRN-UHFFFAOYSA-N,"InChI=1S/C18H18F3N3O3/c1-10-7-13(16-22-17(27-24-16)18(19,20)21)8-11(2)15(10)25-6-4-5-14-9-12(3)23-26-14/h7-9H,4-6H2,1-3H3",CC1=NOC(CCCOC2=C(C)C=C(C=C2C)C2=NOC(=N2)C(F)(F)F)=C1,C18H18F3N3O3,,,1684,175426946,,CHEMBL29609,W11,1621,50111469
,,,,,,,,,,75729,,,,,,
,,,,,,,,,,443295,,,,,,
,,,,,,,,,,53399048,,,,,,
,,,,,,,,,,4755,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fe82260fcc8>,Nafcillin,147-52-4,approved; investigational,GPXLMGHLHQJAGZ-JTDSTZFVSA-N,"InChI=1S/C21H22N2O5S/c1-4-28-13-10-9-11-7-5-6-8-12(11)14(13)17(24)22-15-18(25)23-16(20(26)27)21(2,3)29-19(15)23/h5-10,15-16,19H,4H2,1-3H3,(H,22,24)(H,26,27)/t15-,16+,19-/m1/s1",[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)C1=C(OCC)C=CC2=CC=CC=C12)C(O)=O,C21H22N2O5S,C07250,,8982,46508100,7447,CHEMBL1443,NFN,8634,50103525
,,,,,,,,,,24848394,,,,,,
,,,,,,,,,,5280711,,,,,,
,,,,,,,,,,408895,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fe7424d1ae8>,Anisomycin,22862-76-6,experimental,YKJYKKNCCRKFSL-RDBSUJKOSA-N,"InChI=1S/C14H19NO4/c1-9(16)19-14-12(15-8-13(14)17)7-10-3-5-11(18-2)6-4-10/h3-6,12-15,17H,7-8H2,1-2H3/t12-,13+,14+/m1/s1",[H][C@]1(O)CN[C@]([H])(CC2=CC=C(OC)C=C2)[C@]1([H])OC(C)=O,C14H19NO4,C11281,,253602,99443845,338412,CHEMBL423192,ANM,222267,63919
,,,,,,,,,,62329,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fe6d48f43b8>,Kynurenic Acid,492-27-3,investigational,HCZHHEIFKROPDY-UHFFFAOYSA-N,"InChI=1S/C10H7NO3/c12-9-5-8(10(13)14)11-7-4-2-1-3-6(7)9/h1-5H,(H,11,12)(H,13,14)",OC(=O)C1=CC(=O)C2=CC=CC=C2N1,C10H7NO3,C01717,,3845,347828264,18344,CHEMBL299155,KYA,3712,81975
,,,,,,,,,,119367,,,,,,
,,,,,,,,,,46873829,,,,,,
,,,,,,,,,,100067,,,,,,
,,,,,,,,,,5469424,,,,,,
,,,,,,,,,,42626418,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fe8694f21d8>,Pregabalin,148553-50-8,approved; illicit; investigational,AYXYPKUFHZROOJ-ZETCQYMHSA-N,"InChI=1S/C8H17NO2/c1-6(2)3-7(5-9)4-8(10)11/h6-7H,3-5,9H2,1-2H3,(H,10,11)/t7-/m0/s1",CC(C)C[C@H](CN)CC(O)=O,C8H17NO2,,D02716,5486971,46504934,64356,CHEMBL1059,,4589156,50164279
,,,,,,,,,,15353,,,,,,
,,,,,,,,,,12989303,,,,,,
,,,,,,,,,,1656,,,,,,
,,,,,,,,,,69512,,,,,,
,,,,,,,,,,91195,,,,,,
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fe728b6ae58>,Fenbufen,36330-85-5,approved,ZPAKPRAICRBAOD-UHFFFAOYSA-N,"InChI=1S/C16H14O3/c17-15(10-11-16(18)19)14-8-6-13(7-9-14)12-4-2-1-3-5-12/h1-9H,10-11H2,(H,18,19)",OC(=O)CCC(=O)C1=CC=C(C=C1)C1=CC=CC=C1,C16H14O3,,D01344,3335,310264942,31599,CHEMBL277522,,3218,50240374
<Element '{http://www.drugbank.ca}drugbank-id' at 0x7fe7db4d9138>,Bethanechol,674-38-4,approved,NZUPCNDJBJXXRF-UHFFFAOYSA-O,"InChI=1S/C7H16N2O2/c1-6(11-7(8)10)5-9(2,3)4/h6H,5H2,1-4H3,(H-,8,10)/p+1",CC(C[N+](C)(C)C)OC(N)=O,C7H17N2O2,C06850,,2370,46507707,3084,CHEMBL1482,,2280,39342
,,,,,,,,,,6371,,,,,,
,,,,,,,,,,80309,,,,,,
,,,,,,,,,,8785,,,,,,
,,,,,,,,,,6184,,,,,,
,,,,,,,,,,6328106,,,,,,
,,,,,,,,,,54909,,,,,,
,,,,,,,,,,42948,,,,,,
,,,,,,,,,,9834591,,,,,,
,,,,,,,,,,23915,,,,,,
